6013. 9s3jljjopf	[-50.84902638  -2.35711591   1.76984232]
6014. 9s3m7p7tt1	[-49.82122658  -8.35239351   1.75328956]
6015. 9s3uiarbl6	[-0.88007816  5.87407221  2.36293245]
6016. 9s607mds5d	[-42.89120384  -2.31326209  -3.29682693]
6017. 9sbuqx3zxo	[-47.93550206  12.65931965  -0.23466241]
6018. 9sh8yxabb0	[ 19.06979606  12.96968844   0.20544577]
6019. 9shqdtsvws	[-49.93168919  13.64867631   0.78337998]
6020. 9siisx7xsk	[ 48.20401933  -8.90044998   3.9329221 ]
6021. 9sm4g6o1ee	[-48.84911785  -2.34781154   1.7531302 ]
6022. 9sni6lbv28	[-50.83510361  -5.3570808    1.76574397]
6023. 9ss393lrmo	[-37.86078511  -5.29262063  -1.34277726]
6024. 9su8vtla8v	[-34.86276137  -1.28136545   0.63754734]
6025. 9svssbx8hn	[-50.8314255  -13.35167808  -2.24504158]
6026. 9swwp1jvtm	[-21.83459085  -9.21946622  -0.48197452]
6027. 9sy2rn6jok	[-50.87131146   0.64417626   0.77397652]
6028. 9takcqbivw	[-50.83698595 -10.35304046  -1.24097908]
6029. 9tc3n7cc88	[-50.87595239   1.64416456   0.77534263]
6030. 9tgx38no6i	[-48.85191971  -5.34512189  -0.25089646]
6031. 9th7cjwvva	[-47.90021373   8.65671191   1.75980143]
6032. 9tn94b87t7	[-50.811899   -10.35702229   1.75891339]
6033. 9tnwz6mao8	[-47.90765652   6.65938986  -0.24285912]
6034. 9tof2nfeb4	[ 84.16616505  -2.73171443   2.64033652]
6035. 9tpz4p6ptq	[-50.86111009  -3.35444965  -0.23145211]
6036. 9tr3tean8v	[ 46.14373553  -4.90316478  -1.04472208]
6037. 9twebjyd10	[-50.92332442   4.64943855  -3.22041563]
6038. 9twji1syrl	[-50.9752941   17.64795915  -2.20269196]
6039. 9u2gc6yij1	[-49.80822334  -9.35370908   2.7518876 ]
6040. 9u2s0yvg8x	[-50.82582177  -7.35705739   1.76301174]
6041. 9u2vqz6veo	[-50.84534827 -10.35171319  -2.24094323]
6042. 9ugknytld7	[-49.8258675   -7.35240521   1.75465568]
6043. 9ugvgdtz31	[-49.00415063  25.65584261  -1.20851099]
6044. 9uidckdx9f	[-50.85554964  -6.35308727  -1.23551461]
6045. 9ujhp9iytf	[ 313.17237324  -10.66227804   -2.28538856]
6046. 9uk1g83o14	[ 147.17628702   -3.43994266    3.11250282]
6047. 9um0vtfai1	[-39.95535115  18.6951396    0.70664997]
6048. 9uongzxl11	[-50.94556623  16.64398903   0.79583438]
6049. 9us1vi4l1r	[-49.90848458   8.64873482   0.77654939]
6050. 9utfujk1ol	[-50.79333531 -14.35697548   1.75344892]
6051. 9uuymoybst	[ 37.18223733  -5.95033179   3.02897295]
6052. 9uvj4mxrzw	[-38.87186028   0.70000242   0.67370381]
6053. 9uxof28pjx	[-50.83510361  -5.3570808    1.76574397]
6054. 9v3qmu1wu2	[-22.91619939  13.77163063   2.55769468]
6055. 9v51tlyeio	[-50.91404258   2.64946196  -3.22314787]
6056. 9v9pjiw5s1	[-50.85371058 -10.35038591  -3.24090739]
6057. 9v9tw9yz6h	[-49.82494797  -9.35105453   0.75195929]
6058. 9ve8jgo7b5	[-50.80914041 -16.35297025  -1.24917578]
6059. 9vfin0x22b	[ 87.20315522 -10.71766427   2.60433941]
6060. 9vfsng7kqp	[-51.02446191  33.64379009   0.81905837]
6061. 9vr4nxwsu4	[ 67.19942899  -9.81071958   2.77282671]
6062. 9vro5okjo8	[-50.84438546  -3.3571042    1.7684762 ]
6063. 9vsnudz3gk	[-50.84346593  -5.35575352   0.76577982]
6064. 9w5epux5jw	[ 68.16501446  -7.80210898  -0.23268958]
6065. 9w7zq1i7pz	[-48.87232246   2.65212994   1.75996079]
6066. 9walhml32j	[-38.83937382  -6.29991566   0.66414099]
6067. 9wb304jo5q	[ 182.13015944   11.71872629    5.84042497]
6068. 9wd2i7i70n	[ 213.21227828   -6.13684548    5.55679703]
6069. 9wdmexr9h5	[-27.84915874  -4.24876508   0.57495657]
6070. 9wgwmtl8qf	[-48.80734955 -11.34770622   1.74083515]
6071. 9wh51bd7nk	[-47.85844543  -0.34318277   1.74750638]
6072. 9wkje747xx	[-50.8769152   -5.35044443  -3.2340768 ]
6073. 9wl4kcagzr	[ 48.94867957  37.11030027  -1.01241336]
6074. 9wmoi84tsu	[ 103.19130257   -4.64595415    4.47876747]
6075. 9wni3aa7tj	[-49.82402844 -11.34970386  -0.2507371 ]
6076. 9wujxs6q3l	[-50.97713316  21.64525779  -0.19729919]
6077. 9wwc72fjf8	[-35.91564812   4.71789398  -2.34579237]
6078. 9x2vjuxtd7	[ 122.15978622   -1.55494329    2.32417238]
6079. 9x3osq4wph	[ 118.10988182   16.42092825    6.38204334]
6080. 9x3q1m0cfp	[ 4.16794145 -8.09984851  0.30209821]
6081. 9x56yv2hyr	[-49.84723306  -6.34976237  -0.24390651]
6082. 9x76z5mc7p	[-50.90195887   3.6467957   -1.22185344]
6083. 9x7s46r4re	[-49.7840992  -16.35229989   1.74236063]
6084. 9x86ftvkf5	[-44.83261943 -11.32511568  -1.29248155]
6085. 9xdacat9k2	[-50.84162687  -9.35305217  -1.23961296]
6086. 9xdqo86gy2	[-35.90636628   2.71791738  -2.3485246 ]
6087. 9xfcvdphrc	[-47.84452266  -3.34314766   1.74340803]
6088. 9xfx8d8tjl	[-44.8613845   -3.32653657  -0.28158846]
6089. 9xgokm0cc8	[-49.85467585  -8.34708441  -2.24656706]
6090. 9xnfbip9m5	[-46.77587408 -16.33967063   2.7172566 ]
6091. 9xoa9vhdyc	[-50.85090872  -7.35307557  -1.23688073]
6092. 9xrd5bjl62	[ 99.13487491   9.33394602   5.53128149]
6093. 9xs0iqfplz	[-47.87144867   0.6581328    0.74890834]
6094. 9xs3fjtlob	[-49.90012226   8.64740755   1.77651355]
6095. 9xs6n6q5kr	[-50.82026132 -10.35569501   0.75894923]
6096. 9xt6jjmi9n	[-50.84902638  -2.35711591   1.76984232]
6097. 9xx0sxbcog	[ 245.06594009    9.02379422   -3.6897825 ]
6098. 9xxvg73uoz	[-49.99854445  22.65255282  -2.20421744]
6099. 9xy7rwunhw	[ 185.21075697   -9.26441687    3.78674003]
6100. 9xzuldautc	[-48.98558694  21.65588942  -1.21397546]
6101. 9y0wlby18y	[-33.83960249  -6.27665476   0.62236069]
6102. 9y27xjcmjs	[ 29.16495904  -3.98624536   2.0985895 ]
6103. 9y2vweuw0w	[-36.90907913   8.70921317   0.66792062]
6104. 9y6suat5i0	[-50.8573887   -2.35578863   0.76987817]
6105. 9y9x82zzso	[ 276.01163312   24.16518172   -1.92840028]
6106. 9yfebpndel	[-47.79439204 -12.34436962   2.73107713]
6107. 9yfnkgkn75	[ 228.0824794     1.94744362   -5.55722062]
6108. 9yj2xqlard	[-49.84535072  -1.3538027    2.76281653]
6109. 9yklm8sy9t	[-50.82490224  -9.35570671   0.76031535]
6110. 9ypjwt7915	[-46.8260047   -7.33844867   1.7295875 ]
6111. 9yq1ycbbhl	[-49.82402844 -11.34970386  -0.2507371 ]
6112. 9yqbnczn6j	[-49.86859861  -5.34711952  -2.24246871]
6113. 9ytjceuais	[-37.82733584  -5.29792973   2.65707935]
6114. 9yvqylzgj3	[ 158.15722026    0.61118452    3.02605064]
6115. 9ywuq0u416	[-32.85913144  -0.27340007   1.62216549]
6116. 9z02zgy9q4	[-26.84364402  -7.24275052  -0.43746199]
6117. 9z0sh9wleg	[-50.83790548  -8.35439114  -0.23828269]
6118. 9z0uzpx60y	[-50.00874582  26.65117873  -1.19878882]
6119. 9z432rgoey	[-50.91404258   2.64946196  -3.22314787]
6120. 9z5of3rqen	[-47.9754313   17.66191569  -2.22776014]
6121. 9z619sx8n6	[ 104.10399884   12.35982636    3.49367124]
6122. 9z6x3xdafe	[-48.82127231  -8.34774133   1.7449335 ]
6123. 9z9bmegzz4	[ 149.06109202   19.57041983    2.12724724]
6124. 9za2sbsvdg	[-49.85375632 -10.34573373  -3.24926344]
6125. 9zbotiriav	[-0.88104097 -1.12053678 -1.64648699]
6126. 9zcbcih9fn	[-45.80748675 -11.33374968   1.71576697]
6127. 9zceru49js	[ 120.13483402    7.43299248    4.35310786]
6128. 9zg5tewwot	[-17.90066623   6.79762799   0.50642326]
6129. 9zk9k6yp3m	[-50.89543561   7.64276707   1.78350349]
6130. 9zmhx4r7gb	[-15.86638891   4.80297393   3.48687137]
6131. 9zmwev4zv5	[ 94.1350603    0.31742681   0.56094597]
6132. 9zrdpr529d	[-37.83105724  -6.29659075   1.65574908]
6133. 9zs1hyx7vc	[ 162.19972515  -10.36875076    1.97763496]
6134. 9zs4o71ejk	[-44.79917017 -11.33042478   2.70737507]
6135. 9zs744tszi	[ 97.07275205  17.32852986   2.55903008]
6136. 9zsa7cnshm	[ 87.20687662  -9.71900325   3.60566968]
6137. a038ofmms7	[ 193.02838903   13.78447689   -5.24836515]
6138. a03v2qexqg	[-49.85095445  -7.34842339  -1.24523679]
6139. a06xrx0x65	[-49.85003492  -9.34707271  -2.24793317]
6140. a085mp9ufo	[-49.83703168 -10.34838828  -1.24933514]
6141. a08iripu8z	[-45.83533228  -5.3338199    1.72396367]
6142. a0bj8f1cw3	[ 91.16120398  -1.69916087   2.58321022]
6143. a0ej2epzb7	[ 4.1930284  -8.10383033  3.30199067]
6144. a0eplpwk8u	[-50.80261715 -12.35699888   1.75618115]
6145. a0gdrwd85z	[-50.95484807  18.64396562   0.79856662]
6146. a0gpn5wseo	[ 172.19278783   -5.32494202    3.90083326]
6147. a0hfr1iajp	[ 190.97278943   25.7750321    -5.21525963]
6148. a0miv3vdnz	[ 78.01884946  27.24134869   1.73149222]
6149. a0sxo64h4l	[-49.83331029  -9.34972726  -0.24800487]
6150. a0uharkvy3	[-50.83510361  -5.3570808    1.76574397]
6151. a0uhiojrra	[-50.81934179 -12.35434433  -0.24374716]
6152. a0w8tzodgl	[-50.83418408  -7.35573012   0.76304758]
6153. a0wzfjs7b9	[-33.84980386  -2.27802884   1.62778931]
6154. a0yfwbp49p	[-50.83974454  -4.3570925    1.76711009]
6155. a13esolsy7	[ 20.18857526  -9.02805647   2.16696345]
6156. a18rg4w1js	[-50.84902638  -2.35711591   1.76984232]
6157. a19050owom	[-3.8781019   1.86281703  0.38260785]
6158. a1am6trwbc	[-34.84327815  -7.27996796  -0.37061352]
6159. a1gmb2c0py	[-49.84723306  -6.34976237  -0.24390651]
6160. a1lg90wn9w	[ 82.17645789  -6.73964471   1.65162001]
6161. a1m0w5sob0	[-46.85109166  -7.33446685  -1.27030496]
6162. a1ofxh19q8	[-48.86772482  -7.34111666  -3.25352115]
6163. a1p5cy7e73	[-49.83514935  -5.35242862   1.75738791]
6164. a1r3f08h08	[-44.84470314 -12.32244943  -3.29377597]
6165. a1ru9ltbgs	[-47.84916358  -2.34315936   1.74477414]
6166. a1rvlsdijt	[ 156.02079935   15.61232282   -4.93645873]
6167. a203kjqvm0	[-50.86202962  -1.35580033   0.77124428]
6168. a20dubqj6q	[ 106.15867891    2.36792047    4.46326211]
6169. a20qkj53ex	[ 24.14010076  -4.00552444  -0.85952266]
6170. a212j3pfid	[ 46.08344681  17.0899414    3.98515326]
6171. a21glqb3gm	[-48.8593625   -7.34244394  -2.253557  ]
6172. a24etq4us8	[-50.90011981  -0.35050294  -3.22724622]
6173. a24sgxz524	[-49.87232001  -6.34578054  -3.24379898]
6174. a272yg3yva	[-50.91216024   7.64542162  -0.21642482]
6175. a27oondnmb	[-50.83234503 -11.35302876  -1.24234519]
6176. a29qmguw9z	[ 123.18386463   -8.54888192    1.30628935]
6177. a2c35kfm0l	[-50.82862363 -10.35436774  -0.24101492]
6178. a2cc6ju8f0	[ 180.12180203   -6.27576741   -5.16705872]
6179. a2cei2p08u	[ 149.14462863    1.57063047    2.10265713]
6180. a2ck9x5k1l	[-32.86377237   0.72658823   1.6235316 ]
6181. a2fig5qrpv	[-49.86487722  -4.3484585   -1.24113844]
6182. a2fzf79akc	[-50.84906966 -11.35037421  -3.2422735 ]
6183. a2j942xumv	[-47.8426836   -7.3404463   -0.26198475]
6184. a2k96fzbdr	[-50.83510361  -5.3570808    1.76574397]
6185. a2ky10ev53	[-47.8723682    2.65678212   1.75160473]
6186. a2llbqgbhz	[-46.81764239  -7.33977595   2.72955165]
6187. a2p4dkqi26	[ 7.16596519 -4.08859333  2.28242281]
6188. a2trxewks6	[ 187.05558944    9.75528334   -4.20372911]
6189. a2w1ja83nx	[ 170.11490314    9.66690536    2.93807298]
6190. a2z9u0xzs0	[-20.83647564  -5.21751539   1.51506219]
6191. a3c7dtd6gk	[ 88.13069378   1.28950203   0.61244844]
6192. a3d1o7n0pz	[-44.82053572 -10.32778193   0.70881288]
6193. a3dtr6r3w2	[-49.85187398  -5.34977407  -0.2425404 ]
6194. a3e0cw9xeg	[-50.93260627   6.64941515  -3.2176834 ]
6195. a3fhru29kx	[-50.86294915   0.64284899   1.77394067]
6196. a3fwwovad4	[-45.96807998  19.66854209  -0.24181172]
6197. a3g69xs6xk	[-49.85187398  -5.34977407  -0.2425404 ]
6198. a3jtnf9df4	[-36.8933173    1.71194963  -1.3415705 ]
6199. a3matta0u6	[-39.03153398  29.70364488  -2.28657127]
6200. a3oxxyifng	[-44.86790776  -7.32250794  -3.28694539]
6201. a3qkkb76rw	[-49.86951814  -3.3484702   -1.23977232]
6202. a3s0trucbi	[-49.90480647   0.65413754  -3.23423616]
6203. a3trhu0qo9	[ 14.19257106  -8.05730853   3.21843008]
6204. a3up1rgagb	[-50.84906966 -11.35037421  -3.2422735 ]
6205. a3wc6k7bst	[-50.86483149  -4.35311068  -1.23278238]
6206. a3xi6s9ovb	[-49.82774984 -12.34836488  -1.25206737]
6207. a3yxqo68v8	[-50.86855288  -5.3517717   -2.23411265]
6208. a3zptkpyxy	[-50.8536673   -1.35712761   1.77120844]
6209. a43z3e9t3f	[ 268.04632451   13.13074755   -3.8765074 ]
6210. a45axp9azw	[-50.88059331   2.64415286   0.77670875]
6211. a45qs3otwh	[-34.93329474  15.71710834   1.66073547]
6212. a488xqo2r8	[ 108.16970835   -3.62005041    2.43842498]
6213. a49wgncjlt	[-50.84998919  -9.35172489  -2.23957711]
6214. a4f1ladolg	[-50.96504945  22.64259154   1.80399524]
6215. a4f2pgd9vk	[ 301.10702961    5.28038129   -1.16329383]
6216. a4hvxohf0s	[-14.83863238 -10.18556198  -1.54179721]
6217. a4lbd9bimj	[-44.93099834  11.67328789  -0.26109671]
6218. a4lm5a6mxh	[-49.89272276   1.65147129  -1.23294173]
6219. a4xtzfn7yx	[-50.88339518  -0.35315749  -1.22731791]
6220. a4zhll60jr	[ 311.06011976    6.33352776   -6.24530907]
6221. a51x1z39id	[-50.92236161  11.64404754   0.7890038 ]
6222. a51zud2f8n	[-50.81378134 -15.35298195  -1.24780966]
6223. a5472lg0ze	[ 211.13430703   -9.13151472   -5.4301949 ]
6224. a5czvaujh3	[-50.86763335  -7.35042102  -3.23680904]
6225. a5gu0wceoe	[ 7.13623732 -3.08462321 -0.71610354]
6226. a5hvc0aluh	[-49.94193385   8.65404392  -3.22330723]
6227. a5jnk1y39r	[-49.82310892 -13.34835318  -1.25343349]
6228. a5l3pbnw8u	[-50.90476073   0.64948536  -3.2258801 ]
6229. a5mjt30phn	[-42.82154672  -8.31982825   1.69479715]
6230. a5p91foi12	[-49.93724964  16.64731393   1.78744248]
6231. a5pdsjec4k	[-49.84815259  -4.35111305   0.75878987]
6232. a5qdpu9nev	[-50.85090872  -7.35307557  -1.23688073]
6233. a5tt4yymzl	[-49.90108507   1.65279856  -2.23290589]
6234. a5tw58h24j	[-49.83979027  -4.35244032   1.75875403]
6235. a5uscla0h0	[ 18.18402581  -8.03737254   2.18504169]
6236. a5uthhfawn	[-49.92056829   7.65140108  -1.22474503]
6237. a5wi2h6nql	[-46.01913013  30.66841337  -0.22678443]
6238. a5x9xg8bo5	[-27.86772243  -0.24881189   0.58042104]
6239. a5xlfvoyc9	[-49.90944739   1.65412584  -3.23287004]
6240. a60iro5gsb	[ 106.09186694   20.36505528    6.48778052]
6241. a66hp3h4vg	[ 18.07356319  13.96369729   1.2151321 ]
6242. a6ahtig1gy	[-39.84212995  -9.30187818  -1.33152961]
6243. a6bqiutl3e	[-48.00419637  25.66049479  -1.21686705]
6244. a6e87md7vx	[-50.86019056  -5.35309897  -1.23414849]
6245. a6eepgvn9b	[-50.85274777  -3.35577693   0.76851205]
6246. a6g9qa71xj	[-49.90940411  10.64738415   1.77924578]
6247. a6gqtpx4pn	[-50.92608301  10.64538651  -0.21232647]
6248. a6h589ww65	[-0.83739033 -5.12447179  1.34794101]
6249. a6ijfcnvpj	[-50.79797623 -13.35698718   1.75481504]
6250. a6kk713nk3	[-50.87411333  -2.35313408  -1.23005014]
6251. a6ofl9kzn9	[-50.85274777  -3.35577693   0.76851205]
6252. a6ovep6mnt	[-44.86790776  -7.32250794  -3.28694539]
6253. a6pgrcr7v5	[-45.80100677 -16.33103662  -0.29099192]
6254. a6ratlnhj6	[-50.84902638  -2.35711591   1.76984232]
6255. a6u935mb78	[-33.99739386  27.72294736   0.66880866]
6256. a6ubow7abb	[ 19.12268527  -2.02748147  -1.81497429]
6257. a6vh9xirig	[-44.96996477  23.67049292   1.755225  ]
6258. a6vpxglkw0	[-50.89175749  -0.35183021  -2.22728206]
6259. a6w7qqktd2	[-50.86947241  -3.35312238  -1.23141626]
6260. a724befc8o	[ 224.1272325    -4.07374944   -3.53206478]
6261. a72iq8j0z9	[ 51.16487241  -5.88254672   0.91205981]
6262. a72mxs5fr3	[ 163.19692083   -4.36815062    4.97736807]
6263. a7520yteez	[-50.85274777  -3.35577693   0.76851205]
6264. a764b9ax27	[-48.92525495   8.65604155  -1.23173498]
6265. a78fn46ftf	[-38.83937382  -6.29991566   0.66414099]
6266. a7dgqtdahe	[ 35.16284558   0.03896636   4.05384592]
6267. a7fxd316o1	[ 201.07351285    5.82046067   -4.3261784 ]
6268. a7fxwbmh17	[-15.81814062  -9.19420768   1.46781743]
6269. a7gsjkjdc1	[-34.90917059   8.71851753   0.6512085 ]
6270. a7j0yxss3q	[-47.92902208   7.66203271  -2.24142131]
6271. a7jzwsujpx	[-50.89083796  -2.35047953  -3.22997845]
6272. a7k5tlc31w	[-50.83978782 -13.35035081  -3.24500574]
6273. a7oubxve1q	[ 4.18094469 -9.10116408  1.30069625]
6274. a7pva7qkxu	[-50.00222256  30.6471501    1.80656811]
6275. a7u8c9xc09	[-45.83441276  -7.33246922   0.72126729]
6276. a7v3f4nrgp	[-49.8258675   -7.35240521   1.75465568]
6277. a7vfk3bt7i	[-49.88992089   4.64878163   0.77108492]
6278. a7xvm9iz1k	[-46.93278921   6.66802387  -3.25110764]
6279. a7ykrdz1yi	[-50.88895563   2.64548013  -0.2232554 ]
6280. a8117wrnmm	[ 55.17489085  -9.86256392  -0.12679305]
6281. a81676svpv	[-49.86299488   0.64750117   1.76558461]
6282. a82u89zj4p	[-50.81097947 -12.35567161   0.756217  ]
6283. a83cf2fprm	[-43.99321512  28.67508658   1.75369953]
6284. a83nufxvyl	[-50.85090872  -7.35307557  -1.23688073]
6285. a8ergt8464	[-50.88155612  -4.35045613  -3.23271068]
6286. a8esbkt6v9	[ 196.15548235    0.78796736    2.70852039]
6287. a8gndtranj	[-25.96527327  20.76024672   0.59239737]
6288. a8ifo0mm0m	[-50.91307977   9.64407094   0.78627157]
6289. a8lbx95weo	[-20.79470734 -14.21741007   1.50276714]
6290. a8mw3dfwyq	[-50.91864022  12.64270856   1.79033407]
6291. a8pp1kxgb2	[ 244.01029475   21.01900161   -3.66503304]
6292. a8s2kb9nam	[-50.83974454  -4.3570925    1.76711009]
6293. a8sftpbka7	[ 90.1269242    9.29340367   4.60652187]
6294. a8tr2x328d	[-46.83436702  -7.3371214    0.72962335]
6295. a8wj6cpg8a	[ 305.10124294   -0.69563068   -5.20477138]
6296. a8ygke5b14	[-50.8880361    0.64683081  -1.22595179]
6297. a91yzzcnnn	[ 173.19274209   -5.32028984    3.8924772 ]
6298. a943yjedf7	[-42.82526811  -9.31848927   0.69346687]
6299. a94ta1b006	[-50.8536673   -1.35712761   1.77120844]
6300. a982n21ew5	[-50.80169763 -14.3556482    0.75348476]
6301. a9905bkbzv	[-40.89125203   6.68930058   1.69857678]
6302. a99fs66r0h	[-50.00686348  31.6471384    1.80793423]
6303. a9euj4crcp	[-50.93720391  16.64266175   1.79579854]
6304. a9f5io7xoi	[-49.90756505   6.6500855   -0.226147  ]
6305. a9fxfrvo39	[-43.83078283  -6.32450384   1.70588544]
6306. a9ghjpugag	[-50.81562039 -11.35568331   0.75758311]
6307. a9jmijansy	[-50.9139993   11.64272026   1.78896796]
6308. a9mx4d46np	[ 258.1089529    -3.91292076   -5.8160991 ]
6309. a9nrnsgj03	[-50.89175749  -0.35183021  -2.22728206]
6310. a9od4h1k06	[-48.88812757   0.65613517  -1.24266391]
6311. a9twgj2g2s	[-45.85393926 -10.32712501  -3.28268768]
6312. a9uz54rj64	[-48.82131559 -17.34099964  -3.26718232]
6313. a9ycleasm2	[-50.81562039 -11.35568331   0.75758311]
6314. aa2zrqfoj0	[-49.992984    19.6539152   -3.20827994]
6315. aa3qj566rm	[-46.8752158   -0.33587604  -0.26077799]
6316. aa42k2ls6c	[ 277.07191938   11.16998603   -1.95451586]
6317. aa46f99ttj	[-47.92810255   5.66338339  -3.24411769]
6318. aa5c08629f	[-44.85582405  -6.32517419  -1.28565097]
6319. aaa35af59j	[ 137.22595546  -10.48903709    5.18642891]
6320. aaawlbcv4b	[ 133.20293378   -5.50770432    5.22668373]
6321. aab7m3lc24	[-49.86303816  -8.34575714  -3.24653121]
6322. aadma23dam	[-35.83395057  -9.28459674  -0.36498969]
6323. aagqaqv2wr	[-50.86483149  -4.35311068  -1.23278238]
6324. aaim4rhjj2	[-49.95305475  14.65131916  -1.21518222]
6325. aamkxytbst	[ 280.20457316   -4.82516112    4.99830718]
6326. aamox0popv	[ 76.18325555  -2.77158642   4.7071133 ]
6327. aaomk9lxhy	[-18.85329174  -5.20555648  -0.50157823]
6328. aar12xuu6k	[-48.84727879  -6.34511019  -0.25226257]
6329. aarkhjv1z4	[ 57.18040311  -3.85863887   3.86454815]
6330. aat108uu50	[ 111.12408144    4.39513979    1.42432158]
6331. aatrwwkuhi	[-9.85462288 -3.16503754  0.42591362]
6332. ab1fs22en6	[ 264.21550628   -8.89822192    4.1265755 ]
6333. ab2hta9b4p	[-45.89198616  -0.32856931  -2.26906236]
6334. ab2r4r0dk0	[-48.85564111  -6.34378291  -1.25222673]
6335. ab5u9q3x54	[-24.8362927   -5.23612411   1.54848643]
6336. ab5vxhccem	[ 226.11514389   12.92473779    4.47416032]
6337. abeolivhrc	[-37.86358697  -8.28993098  -3.34680392]
6338. abgoe7hwyo	[ 175.18244925   -1.31235957    4.88119371]
6339. ablibz5ltz	[-48.84543974 -10.34240883  -2.25765535]
6340. ablyni6czy	[-47.87144867   0.6581328    0.74890834]
6341. abo253qx4i	[-28.82310653  -6.25604841   2.5805087 ]
6342. abobiyycuw	[-27.84731968  -8.24606372  -1.43043621]
6343. abouhecnff	[-49.86299488   0.64750117   1.76558461]
6344. abpqn6j6rm	[-48.81107094 -12.34636725   0.73950488]
6345. abuh41fuw1	[-50.8277041  -12.35301706  -1.24371131]
6346. abutjkrv1k	[ 66.1948338   -8.81538346   2.78254888]
6347. abvzy0aiui	[-48.81943326 -12.34503997  -0.26045927]
6348. abwsxf6b08	[-49.96417565  20.6485944    0.79294279]
6349. abxdhlafeb	[-36.91468286   2.71459248  -3.3401327 ]
6350. ac4x616m8j	[-40.88757391  -1.30529671  -2.31220877]
6351. ac63mt9v3u	[ 95.14990014   4.31672308   4.55791099]
6352. ac6trl0nzz	[-49.83887074  -6.35108964   0.75605764]
6353. ac7ax2yqw7	[ 23.19215945  -8.01543891   3.14322555]
6354. ac7djkmd0a	[-50.84346593  -5.35575352   0.76577982]
6355. acaus3zhfv	[ 3.10485333  1.89803684 -1.67581287]
6356. acbjjhavmn	[-48.82499371  -9.34640235   0.74360323]
6357. accidlv33y	[-41.8504008   -9.30985527  -2.31478165]
6358. acfsvscvh7	[-50.84534827 -10.35171319  -2.24094323]
6359. acgdnr2shi	[-49.80266289 -12.3523467    1.74782509]
6360. acmcfq65kb	[-50.85182825  -5.35442625  -0.23418434]
6361. acsgf4s0zo	[ 108.14742326   -0.61875824    1.44255918]
6362. acsjop0qm7	[-50.90568026   2.64813468  -2.22318371]
6363. acu63h4ape	[ 281.06613271    5.19397406   -5.99599341]
6364. acvllbj64m	[-46.84828979  -4.33715651   0.7337217 ]
6365. acvxn3gnr1	[-49.00598969  29.65314126   0.79688178]
6366. acwcuzkagg	[-48.85844297  -9.34109326  -3.25625339]
6367. ad0bgq6w6r	[-49.87691765   3.64746606   1.76968296]
6368. ad1ycbegh3	[-34.86648276  -2.28002647  -0.36378294]
6369. ad315l4hog	[ 134.04877479   20.5019527     1.25399009]
6370. ad37rp9y1r	[-50.88155612  -4.35045613  -3.23271068]
6371. ad4n7wp3n2	[-43.85867165  -9.31783236  -3.29803368]
6372. ad7n8u8p47	[-48.89924847   6.65341041   0.7654611 ]
6373. adb3dfy6jn	[ 285.10495949    2.20863606   -3.03362354]
6374. adceywip6m	[-33.97143066  16.72705791  -2.34611109]
6375. addb97pief	[-47.82595897  -7.34310085   1.73794356]
6376. addwblvjg1	[-50.97249223  20.64526949  -0.1986653 ]
6377. adk8qi7afq	[ 236.1378046   -10.01519851   -5.6404625 ]
6378. adkk789g3v	[-47.91693837   8.65936646  -0.24012688]
6379. adlawmo2wy	[-50.86294915   0.64284899   1.77394067]
6380. adlpsmki1l	[-44.84374034  -5.32784044   0.71564346]
6381. adm2v86y85	[ 74.16382052  -5.77554658   0.71987045]
6382. admgsqhr0y	[-50.82490224  -9.35570671   0.76031535]
6383. adrwgy5m9c	[-50.87595239   1.64416456   0.77534263]
6384. adsulth003	[-48.80734955 -11.34770622   1.74083515]
6385. adsyn0ednr	[-48.90021128  -0.34119858  -3.24395834]
6386. adtg62n9xi	[-14.82654867  -9.18822823   0.45949722]
6387. aduhzjz15g	[-47.82503944  -9.34175017   0.73524717]
6388. adui3hvdf7	[ 18.1877472   -7.03871151   3.18637196]
6389. advdvijvfs	[-18.83472805  -9.20550968  -0.5070427 ]
6390. adwmk36t5x	[-50.04403414  30.65378647  -3.19325266]
6391. adzp4hfuy2	[-50.85182825  -5.35442625  -0.23418434]
6392. ae00a3il6p	[-49.93724964  16.64731393   1.78744248]
6393. ae0hj4mieu	[ 58.12650536   4.14857424   1.86719272]
6394. ae16wy0gqt	[ 103.22751043  -10.64721122    5.47053492]
6395. ae1mc8pw8m	[-49.87691765   3.64746606   1.76968296]
6396. ae3emg1ipb	[-49.932652     6.65406733  -3.22603946]
6397. ae3ty69vsl	[-49.83983355 -13.34569863  -3.2533618 ]
6398. ae602mzy03	[-50.02638998  28.6524826   -2.19602074]
6399. ae6ersnh8z	[ 168.19113171   -1.3462521     5.93965028]
6400. ae6qa3oxe3	[-50.91216024   7.64542162  -0.21642482]
6401. ae8l14m1if	[ 127.22177188   -9.53557059    5.27135562]
6402. aeakpx9hp4	[-39.83096577  -6.30589511   1.6724612 ]
6403. aed28iasdu	[ 254.07945125    6.06569894   -3.76908539]
6404. aeha9l8evl	[-27.83339692 -11.24602862  -1.43453456]
6405. aehm6d2omq	[ 120.18868603   -0.56956845    6.34210724]
6406. aeiy9tzvcp	[-49.85743443  -2.35113645   0.76152211]
6407. aej31psp9c	[ 141.04197467   25.5318049     3.20225657]
6408. aejshds789	[-49.8491154  -11.34572203  -3.25062956]
